report_date_as_yyyy_mm_dd,cftc_contract_market_code,market_and_exchange_names,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all,noncomm_net,comm_net,nonrept_net,rsi_noncomm_net,rsi_comm_net,rsi_nonrept_net,ci_noncomm_net,ci_comm_net,ci_nonrept_net,cot_signal
2007-12-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2757399,352902,523363,1774557,1828556,512690,288230,-170461,-53999,224460,55.5056714294575,44.158587678015074,51.33183472854471,43.33552868573591,34.121830386621326,71.32704806038296,0
2007-12-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,1747039,324073,408214,1151766,1162913,247522,152234,-84141,-11147,95288,61.045977656542156,47.31274722911328,42.60426228032388,59.040182226378434,39.16566912785093,43.79320414631911,0
2007-12-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,1725583,354831,431536,1148073,1138078,203392,136682,-76705,9995,66710,61.49081989495306,48.84789583727162,40.94558503281935,60.39305298319282,41.65416064906526,37.70161934948917,0
2008-01-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,1993208,415437,533566,1254672,1240588,288306,184261,-118129,14084,104045,57.54821802089516,49.15645356689886,44.01228031071235,52.85656586239143,42.135451058215075,45.65981510810229,0
2008-01-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2139579,434100,521069,1334021,1397243,320345,170154,-86969,-63222,150191,59.64429706448303,43.77962996519664,47.63209269621527,66.59200483576812,27.89049943977165,55.496132276361585,0
2008-01-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2509683,522510,483069,1473127,1661300,458854,310122,39441,-188173,148732,66.80496490399402,36.77738487430088,47.52746567702354,94.97199125932299,9.526305564139575,55.18513702761868,1
2008-01-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2389489,464934,554033,1528048,1543320,362369,257998,-89099,-15272,104371,55.936138720689144,48.94591610884425,44.33845848266122,67.7283777396745,32.07089574132677,45.7293041081641,0
2008-02-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2490724,507868,601538,1548318,1577047,398403,276004,-93670,-28729,122399,55.58977972987349,48.16883336687377,45.926373458310124,67.46797240303901,30.316235270800817,49.57208844287088,0
2008-02-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2473964,474714,609852,1498341,1554228,465645,274620,-135138,-55887,191025,52.418702627305045,46.562193823896926,51.58811252287033,61.03964793101447,24.27536231884058,64.20016242520873,0
2008-02-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2371943,449747,660020,1521922,1500246,371396,182799,-210273,21676,188597,47.16848114430631,51.534174539987575,51.38312400394991,44.27196079394056,31.02170588813722,63.68261858425755,0
2008-02-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2358196,450532,642564,1514112,1517878,355540,159742,-192032,-3766,195798,48.51666482623085,49.894291010066254,51.99240642508377,48.342758439077514,26.5766304590636,65.21755812243279,0
2008-03-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2402309,429137,664022,1596552,1473590,339854,227931,-234885,122962,111923,45.57432082800852,57.20007322965875,44.929441842304946,38.77936325860199,44.84059671205948,47.33906155744886,0
2008-03-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2494075,407935,686814,1700915,1516273,324776,230539,-278879,184642,94237,42.71057278054805,60.23882475850292,43.58492819346921,28.961334005811278,53.729882730025416,43.56917672587442,0
2008-03-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3089662,469012,686798,1958096,1783639,511732,468403,-217786,174457,43329,47.63171210898461,59.48775359978815,39.88506555846955,42.595303663963364,52.262026405560704,32.71780858125204,0
2008-03-25,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2083681,296219,526122,1335954,1299967,425863,231947,-229903,35987,193916,46.77352958998444,50.304603777214126,52.680975565487955,39.89118354630948,32.30580988630419,64.81639769876305,0
2008-04-01,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2112188,297212,535946,1388117,1343991,381927,187319,-238734,44126,194608,46.12132373208091,50.78550641681631,52.73076883391471,37.92039170352649,33.47879787106788,64.96390195656298,0
2008-04-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2098521,300138,522129,1383554,1344858,360881,177586,-221991,38696,183295,47.61280489840161,50.434847265225095,51.771626549050126,41.656884492985846,32.696229403532946,62.55246312926446,0
2008-04-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2040110,332966,519647,1280316,1277833,359775,175577,-186681,2483,184198,50.71161235092695,48.05194766673185,51.846916615820675,49.53692751967221,27.477232734132812,62.74494339630685,0
2008-04-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2042108,335252,519101,1282546,1284976,364935,178656,-183849,-2430,186279,50.962154639488936,47.722516025856535,52.03276072691589,50.168937767521996,26.769174008350276,63.188521951916165,0
2008-04-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2070518,321853,535114,1315316,1300269,383864,185650,-213261,15047,198214,48.220670933001976,49.060388588346186,53.14955568088001,43.605136422268544,29.287949166197073,65.7325440860811,0
2008-05-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2117598,374189,537225,1317522,1310749,377027,220764,-163036,6773,156263,52.881951595416965,48.42850877721684,48.84477153372763,54.81372212080501,28.095505059312348,56.79041819162338,0
2008-05-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2129204,364919,569583,1383209,1322169,329678,186054,-204664,61040,143624,48.9487959600307,52.72886567240629,47.5940532094281,45.52370707931818,35.91643379369881,54.09633392235563,0
2008-05-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2225222,391253,616037,1412445,1338440,374714,223935,-224784,74005,150779,47.12445053947001,53.721737631593335,48.399573216121766,41.033577776091626,37.784942114433704,55.621468264203145,0
2008-05-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2290268,425620,639482,1450053,1404764,361658,193085,-213862,45289,168573,48.2519540217761,51.15871210632387,50.43979547472944,43.471012778568785,33.64640876015502,59.41437399150359,0
2008-06-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2348861,451378,621535,1507896,1453490,320939,205188,-170157,54406,115751,52.60698246252123,51.942638872273676,44.77961266068791,53.22454663530421,34.96034554072887,48.15502441707042,0
2008-06-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2452965,478175,662406,1608307,1500505,291186,214757,-184231,107802,76429,51.11515756968687,56.36047731905809,41.08361854577932,50.0836877976496,42.65574625757888,39.77328680838728,0
2008-06-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2862936,483418,634446,1752684,1713496,507886,396046,-151028,39188,111840,54.40048841550246,49.99975438160501,45.45010514864099,57.493516985275406,32.76713615970738,47.32136957277054,0
2008-06-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,1945640,270626,519604,1283486,1147122,339696,227082,-248978,136364,112614,44.82906786890461,57.34249562424623,45.54510445814923,35.63426423919981,46.77208522069728,47.48635265880688,0
2008-07-01,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2128123,324205,596685,1375772,1249343,360921,214870,-272480,126429,146051,42.87962873038544,56.43008501364291,49.62642176114539,30.389382584904062,45.34025875201227,54.61366460686492,0
2008-07-08,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2305626,353265,646519,1466342,1418769,425166,179485,-293254,47573,245681,41.1751742517872,49.67400931619072,59.39244549740498,25.7533017625766,33.97557752255829,75.85044091410008,0
2008-07-15,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2551139,432921,626986,1541883,1650049,503462,201231,-194065,-108166,302231,51.15804594219142,39.592157822768456,63.6948423141771,47.88905899208648,11.530562685463682,87.90443770396406,1
2008-07-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2435264,441917,664265,1444497,1515496,484429,191082,-222348,-70999,293347,48.624123762239606,42.5869488178675,62.57320448500734,41.57721370962343,16.887049284519122,86.01075587405866,0
2008-07-29,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2488058,470543,643569,1471447,1589771,483879,192529,-173026,-118324,291350,52.99642526770489,39.8761095103412,62.30759500711575,52.58427919141966,10.066597585423185,85.58508245956955,1
2008-08-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2492891,481194,641628,1485386,1589598,465709,201063,-160434,-104212,264646,54.071096581495446,41.08050438173176,58.71828108849046,55.39440385276304,12.10041088447531,79.8929528348741,0
2008-08-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2464192,467345,619438,1454010,1569270,479720,212367,-152093,-115260,267353,54.8081734006734,40.398222466314074,58.976270696291095,57.25584363995054,10.508179497859107,80.46996732311746,0
2008-08-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2480117,478913,648547,1476200,1559614,455839,202791,-169634,-83414,253048,52.88601817285657,43.320426750392635,56.95078831586315,53.34126321709284,15.097806646499556,77.42076442163197,0
2008-08-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2444920,439539,637193,1500199,1534204,434021,202362,-197654,-34005,231659,49.87688821298571,47.61202289839045,53.96635714335608,47.08811097671471,22.218603223375016,72.8615612856744,0
2008-09-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2459817,443143,644189,1507299,1541722,443255,207786,-201046,-34423,235469,49.509637861191386,47.5792009528718,54.42451204081567,46.331126951041526,22.15836130451137,73.67368732934162,0
2008-09-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2584380,495857,662056,1581049,1637626,428566,205790,-166199,-56577,222776,53.31288172793069,45.77798848281332,52.54814261836973,52.72361106640857,18.965539604738073,70.96809261221088,0
2008-09-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3205598,575434,661459,2035538,2158026,452230,243717,-86025,-122488,208513,60.655950354956296,40.826046381718236,50.44358401205683,62.2879814845429,17.618658047557098,52.33187706520258,0
2008-09-23,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2266433,344298,507101,1436624,1406629,438533,305725,-162803,29995,132808,52.19033503365427,53.388173511528514,41.04676338071987,39.210387892814744,58.51910464975927,28.34780625192066,0
2008-09-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2565210,370547,526524,1580958,1639750,545986,331217,-155977,-58792,214769,52.820784105509084,47.11605628639529,51.56616880460063,41.262116953966846,34.703807518474314,54.31383792654453,0
2008-10-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2894010,494983,599213,1728912,2028130,585715,182267,-104230,-299218,403448,57.406252817740295,35.093176256369816,66.4206342872534,56.816002645065296,0.0,100.0,1
2008-10-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3189495,549198,715689,1843847,2084624,743988,336720,-166491,-240777,407268,50.98537728410244,39.157317790987186,66.64368864103687,38.10186507161214,12.078080436489893,100.0,1
2008-10-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3023160,477816,617638,1860705,2138695,614592,196780,-139822,-277990,417812,53.390223952512734,37.54520766739756,67.28956772023056,46.1179158087738,4.387219443640722,100.0,1
2008-10-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3062115,441298,502415,1954977,2241847,580989,233002,-61117,-286870,347987,59.67783721092989,37.152138881549405,59.12497708787802,69.77471858609236,2.5519778448311494,81.35429378636681,1
2008-11-04,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2896273,455053,391231,1921798,2229609,451455,207466,63822,-307811,243989,67.23415992933698,36.18992662757533,49.492744894038545,100.0,0.0,53.58320671432348,1
2008-11-11,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3042768,501669,361102,2050819,2430828,428995,189553,140567,-380009,239442,70.8480211254475,33.01515269472878,49.11598603326111,100.0,0.0,52.36899939383096,1
2008-11-18,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3199331,483798,358647,2211492,2553703,450596,233536,125151,-342211,217060,69.19703307798835,36.172076887889325,47.21086524977393,96.44646063699082,6.6940464109689,46.39222608235888,1
2008-11-25,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3253752,501849,396872,2360951,2615893,341241,191276,104977,-254942,149965,66.99676775700829,42.86706732617359,41.956988229468074,91.79615555724597,22.14943389810697,28.4755249236948,0
2008-12-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3227862,527800,371238,2358098,2646879,298240,166021,156562,-288781,132219,69.6538628533966,41.06824766975998,40.66789410127402,100.0,16.156528545951392,23.736725031576867,0
2008-12-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3147959,479154,326067,2413172,2595439,219989,190809,153087,-182267,29180,69.24939624702276,48.40709259988829,34.11400770913052,99.22746189553062,35.02021602724515,0.0,0
2008-12-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3814544,579394,315518,2927443,3130478,230018,290859,263876,-203035,-60841,74.36107736482174,47.17356265533824,29.62246708859979,100.0,31.342191902608867,0.0,0
2008-12-22,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2276969,459826,225195,1567113,1878419,227547,150872,234631,-311306,76675,71.00568807993338,41.26924900970283,42.15224040066148,94.7507762999659,12.167338763236051,28.729789638840664,0
2008-12-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2307779,460552,217238,1591660,1942299,238487,131162,243314,-350639,107325,71.4180625431596,39.342765756803416,44.52298197233699,96.30929944537182,5.2014430152430435,35.133175807944376,1
2009-01-06,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2411321,456394,251627,1693048,1991533,241209,147491,204767,-298485,93718,66.87108516465113,43.13339416901245,43.667380735660664,89.39044747186473,14.437944854432208,32.290406620244724,0
2009-01-13,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2438899,513272,242676,1712586,1997467,183039,168754,270596,-284881,14285,70.34360291714053,44.11444578060832,38.96048306811734,100.0,16.84722067259245,15.695294921373105,0
2009-01-20,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2565182,572592,308676,1773112,1990522,193352,239858,263916,-217410,-46506,69.54696797223411,48.829527084374696,35.78169530453319,98.81528775383524,28.796371564028046,2.9948626666917373,0
2009-01-27,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2620436,579249,277973,1827761,2067350,181148,242835,301276,-239589,-61687,71.49153814093533,47.41340635936766,35.01341889975578,100.0,24.868458569983936,0.0,0
2009-02-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2681609,604405,292326,1846705,2037363,200220,321641,312079,-190658,-121421,72.0473631127445,50.803259651854496,32.09344591596482,100.0,33.534165351695115,0.0,0
2009-02-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2746341,609450,322209,1926186,2084584,180972,309815,287241,-158398,-128843,68.72945686326294,52.956395389218656,31.73926495323518,95.89680390793167,39.247428942833714,0.0,0
2009-02-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3047503,665581,347783,2103968,2200480,242781,464067,317798,-96512,-221286,70.5276625853956,56.85721601831195,27.646746400772486,100.0,50.207473288810256,0.0,0
2009-02-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3099079,669949,309366,2128212,2292435,255178,451538,360583,-164223,-196360,72.87929994907442,51.7965495256243,30.258013800350525,100.0,38.21581826650444,3.900184322279212,0
2009-03-03,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3306527,721734,326304,2311415,2452116,223438,478167,395430,-140701,-254729,74.65323170553623,53.34991714274079,27.733848640384664,100.0,42.381577292876486,0.0,0
2009-03-10,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3582979,730733,397462,2546348,2544890,254860,589589,333271,1458,-334729,66.32016398377618,61.437921127596475,24.693319035360233,90.97423491761097,68.79898857639603,0.0,0
2009-03-17,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3929370,769235,502897,2865311,2864422,198589,465816,266338,889,-267227,58.71937496247256,61.39204110747414,31.51577838033947,81.25526366228924,73.7641201224696,8.969876724324655,0
2009-03-24,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2428148,469144,394615,1783084,1816605,157767,198775,74529,-33521,-41008,43.37717276311615,58.54474836643558,48.39042986577759,53.40373814405446,67.10033251157593,39.03056444765136,0
2009-03-31,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2439953,496882,367228,1742770,1790027,181343,263740,129654,-47257,-82397,47.613504209936075,57.40030439273943,46.14987611915457,61.40813493561633,64.44023990410032,33.530664774410965,0
2009-04-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2412590,469938,372419,1765887,1810544,165005,217867,97519,-44657,-52862,45.47746596695587,57.56938107177315,48.000144585420735,56.74198906900697,64.94375190027364,37.45536788028825,0
2009-04-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2454936,483156,395189,1791177,1800938,164278,242484,87967,-9761,-78206,44.83361795636595,59.87144669568202,46.52294852663127,55.35499590523375,71.7016575227597,34.08757795256338,0
2009-04-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2511152,500761,367220,1810021,1833895,172346,282013,133541,-23874,-109667,48.57449298813616,58.48933421918482,44.684568839558466,61.97254473749935,68.96855567583897,29.906941947349047,0
2009-04-28,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2616834,529769,392206,1895161,1895899,169836,306661,137563,-738,-136825,48.90379692927229,60.11484026191535,43.10125206815713,62.55655714376985,73.44903780794117,26.298102030321274,0
2009-05-05,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2629788,501822,449763,1926071,1884754,182107,275483,52059,41317,-93376,42.65097125504415,62.954573431795794,46.374992847357426,50.14099354711304,81.59334434604443,32.071740941689555,-1
2009-05-12,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2645720,517888,478817,1911069,1864149,193250,279241,39071,46920,-85991,41.77716876636679,63.329179232088,46.93386750023057,48.25507780055875,82.67841269779791,33.05308282206551,-1
2009-05-19,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2700135,547574,457218,1943126,1936037,182841,280286,90356,7089,-97445,46.44304280222796,58.77881661563818,46.1308411685104,55.701889400654004,74.96480257488288,31.53103950482432,0
2009-05-26,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2736726,568611,426621,1933791,1963114,193177,305844,141990,-29323,-112667,50.72458359953306,54.895632787138034,45.028217227140395,63.199377363202856,67.91331072693576,29.508292571434648,0
2009-06-02,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2757744,553101,419809,1991860,1975637,173030,322545,133292,16223,-149515,49.99945048359653,58.581594961124665,42.38704872241785,61.936388822740184,76.73367894913173,24.611815170203354,0
2009-06-09,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2815342,548657,422928,2025938,2019729,182761,314699,125729,6209,-131938,49.33898692974904,57.46957572641623,44.072259194060145,60.83820736360943,74.79438313002422,26.94750186368583,0
2009-06-16,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,3243222,567457,388350,2405142,2472334,209660,321575,179107,-67192,-111915,53.96130194442507,49.980461681784604,46.009658667233694,68.5889319339494,60.57965850267152,29.608220681663855,0
2009-06-23,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2303107,472126,285662,1643915,1733019,167591,264951,186464,-89104,-97360,54.5764642949463,47.97075030793852,47.4351196257994,69.65720127082959,57.44138473021376,31.542334570475226,0
2009-06-30,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2330177,459027,306381,1707281,1709808,148662,298781,152646,-2527,-150119,51.190459350851725,55.57215525916147,43.003041048297675,64.74667626952274,88.2829492354683,24.531553762519252,0
2009-07-07,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2411917,475003,373519,1751825,1737905,166106,281510,101484,13920,-115404,46.49112325058437,56.861532101767054,46.54238162702254,52.41883006516904,92.27037751007778,29.144591457475403,0
2009-07-14,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2401740,470513,366019,1759026,1715690,154597,302427,104494,43336,-147830,46.80055030710903,59.14528152381512,43.80606822242481,52.90606010573378,99.16051615139753,24.835723236341938,0
2009-07-21,13874A,E-MINI S&P 500 STOCK INDEX - CHICAGO MERCANTILE EXCHANGE,2420483,465673,393622,1765122,1716522,164882,285533,72051,48600,-120651,43.85675162060143,59.557886559383405,46.637946286405324,45.78507768963043,100.0,28.447353699001116,0
