report_date_as_yyyy_mm_dd,cftc_contract_market_code,market_and_exchange_names,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all,noncomm_net,comm_net,nonrept_net,rsi_noncomm_net,rsi_comm_net,rsi_nonrept_net,ci_noncomm_net,ci_comm_net,ci_nonrept_net,cot_signal
2013-01-22,88691,GOLD - COMMODITY EXCHANGE INC.,461369,195795,43898,153048,348998,66350,22297,151897,-195950,44053,46.83305578488899,52.43578155246723,49.64453224823845,40.68176654780367,52.91532249334229,58.74911470925831,0
2013-01-29,88691,GOLD - COMMODITY EXCHANGE INC.,430718,181103,54155,159776,326873,63804,23655,126948,-167097,40149,39.09680119278914,59.27960025082106,46.241309833383056,16.03761470608572,73.73864218647383,49.21483869392141,0
2013-02-05,88691,GOLD - COMMODITY EXCHANGE INC.,423982,192806,55341,145291,319898,61074,23932,137465,-174607,37142,43.345319251775216,56.98141514142351,43.75337624420313,26.42610903128303,68.31864666103738,41.871199355264125,0
2013-02-12,88691,GOLD - COMMODITY EXCHANGE INC.,435088,193941,67106,154573,315226,62053,28235,126835,-160653,33818,40.286309091370605,60.07834746834746,41.119651684357514,15.925995436451098,78.3893014628936,33.75338852663199,0
2013-02-19,88691,GOLD - COMMODITY EXCHANGE INC.,447290,195870,92219,158900,290982,61638,33207,103651,-132082,28431,34.557992567540026,65.54736640396305,37.210398917389256,0.0,99.00910068489691,20.59735755977239,-1
2013-02-26,88691,GOLD - COMMODITY EXCHANGE INC.,433858,201956,85357,151145,288765,55490,34469,116599,-137620,21021,39.71368795329261,63.72505199631807,32.61690644708639,11.955899462593953,95.01230504976148,2.500793708940826,-1
2013-03-05,88691,GOLD - COMMODITY EXCHANGE INC.,434586,195248,87661,150453,284251,57882,31671,107587,-133798,26211,37.49928428764547,64.45942205585423,38.35672568168512,3.6344161480359745,97.77065696696762,15.17571494859208,-1
2013-03-12,88691,GOLD - COMMODITY EXCHANGE INC.,445651,201617,87110,149550,291671,58502,30888,114507,-142121,27614,40.25411045181115,61.53780006099678,39.848384708258564,10.024192505863452,91.76391625349125,18.602095391603783,-1
2013-03-19,88691,GOLD - COMMODITY EXCHANGE INC.,440712,208895,73285,136677,299041,58018,31264,135610,-162364,26754,47.80899232824764,55.007418652500164,39.22186098376823,29.510240262978076,77.15446626395594,16.501819425110508,0
2013-03-26,88691,GOLD - COMMODITY EXCHANGE INC.,419727,200389,67943,139588,298061,55319,29292,132446,-158473,26027,46.85239664387587,55.9745194138626,38.668379100286565,26.588671997636155,79.96261574324666,14.726353579016777,0
2013-04-02,88691,GOLD - COMMODITY EXCHANGE INC.,417176,202634,82428,137205,279727,52253,29937,120206,-142522,22316,43.24737247877413,59.79021671356016,35.88466078895715,15.286524220207207,91.47451303036208,5.663418565462671,0
2013-04-09,88691,GOLD - COMMODITY EXCHANGE INC.,416513,203812,84453,135855,279657,52973,28530,119359,-143802,24443,43.000802834364826,59.34572264523717,38.61245018643506,14.504422981033816,90.5507321685034,10.857938310498938,0
2013-04-16,88691,GOLD - COMMODITY EXCHANGE INC.,413083,204677,75795,144522,286451,45817,32770,128882,-141929,13047,46.681522005268796,59.816479139596986,31.002029673111778,23.297752497737722,91.90248338277004,0.0,0
2013-04-23,88691,GOLD - COMMODITY EXCHANGE INC.,415074,197188,92933,156131,260519,39868,39735,104255,-104388,133,39.56597591302889,67.85174457245614,24.990898681746955,0.5577203641803172,100.0,0.0,-1
2013-04-30,88691,GOLD - COMMODITY EXCHANGE INC.,421087,193310,96258,170211,265774,37451,38940,97052,-95563,-1489,37.75336144326138,69.40076236990319,24.35222436514249,0.0,100.0,0.0,-1
2013-05-07,88691,GOLD - COMMODITY EXCHANGE INC.,437931,189343,99920,186671,274390,38066,39770,89423,-87719,-1704,35.878551102644366,70.74983363554502,24.263707295166483,0.0,100.0,0.0,-1
2013-05-14,88691,GOLD - COMMODITY EXCHANGE INC.,443806,186921,103195,190502,274648,40670,40250,83726,-84146,420,34.500728613376225,71.36904683721504,27.08348600352022,0.0,100.0,3.3903716000510795,-1
2013-05-21,88691,GOLD - COMMODITY EXCHANGE INC.,446087,189401,109142,192147,276269,42125,38262,80259,-84122,3863,33.65372774552645,71.3734305700784,31.533451205585763,0.0,100.0,8.886157578853275,-1
2013-05-28,88691,GOLD - COMMODITY EXCHANGE INC.,411001,172565,115686,171995,231216,44683,42341,56879,-59221,2342,28.561458900402954,75.55540481738592,30.643739401896156,0.0,100.0,6.458306729664155,-1
2013-06-04,88691,GOLD - COMMODITY EXCHANGE INC.,373061,170971,109771,147497,209149,35930,35478,61200,-61652,452,30.650028147702884,74.41249809649291,29.52882559054362,2.7864835235700007,98.84265100048084,3.4414506448729414,-1
2013-06-11,88691,GOLD - COMMODITY EXCHANGE INC.,373844,174015,115010,146470,204792,35793,36476,59005,-58322,-683,30.16753508847306,74.97101012451125,28.84999100949814,1.3709937447604308,100.0,1.6297407738475291,-1
2013-06-18,88691,GOLD - COMMODITY EXCHANGE INC.,377106,166771,123079,155303,199418,37225,36802,43692,-44115,423,26.976995002920276,77.25232144439454,30.526028987122174,0.0,100.0,3.3951602605031286,-1
2013-06-25,88691,GOLD - COMMODITY EXCHANGE INC.,390647,164901,130749,164958,200166,38930,37874,34152,-35208,1056,25.189608123418864,78.5710513418694,31.52029826974112,0.0,100.0,4.405567615885583,-1
2013-07-02,88691,GOLD - COMMODITY EXCHANGE INC.,410399,158712,137961,186385,209161,38169,36144,20751,-22776,2025,22.89485289796167,80.28867793773648,33.098712989001314,0.0,100.0,5.952304941897586,-1
2013-07-09,88691,GOLD - COMMODITY EXCHANGE INC.,431574,160214,143657,202617,221658,37702,35218,16557,-19041,2484,22.212836405758864,80.78694100388255,33.876195603649506,0.0,100.0,6.684969991061167,-1
2013-07-16,88691,GOLD - COMMODITY EXCHANGE INC.,440283,156571,133109,222746,247353,37895,36750,23462,-24607,1145,26.11523695593371,77.63737255761113,32.68294948207836,3.533921552571241,97.7756375160353,4.547631209296386,-1
2013-07-23,88691,GOLD - COMMODITY EXCHANGE INC.,434750,161197,127006,210233,244929,38029,37524,34191,-34696,505,31.837279344746307,72.14681258922137,32.10093056285878,9.02493449066492,93.74373074263974,3.52605031285915,-1
2013-07-30,88691,GOLD - COMMODITY EXCHANGE INC.,397035,154519,126153,188832,214606,33843,36435,28366,-25774,-2592,30.45810116188092,73.90438082890617,29.37485720527539,6.043747952833279,97.30926471352241,0.0,-1
2013-08-06,88691,GOLD - COMMODITY EXCHANGE INC.,396062,153812,102177,187636,241795,36134,33610,51635,-54159,2524,41.38208969855209,60.766809363785114,38.64421130608423,17.952628562070096,85.965655459599,8.052127927474189,-1
2013-08-13,88691,GOLD - COMMODITY EXCHANGE INC.,390547,148524,94598,184321,245195,38520,31572,53926,-60874,6948,42.34242548454108,58.134014482256006,45.326651399927115,19.125143301670487,83.2821135839571,15.015109544195418,0
2013-08-20,88691,GOLD - COMMODITY EXCHANGE INC.,385410,151348,90952,176610,244275,37448,30179,60396,-67665,7269,45.078926856587884,55.514450367821674,45.78802143687552,22.436435473304947,80.56819952923122,15.520334928229666,0
2013-08-27,88691,GOLD - COMMODITY EXCHANGE INC.,384102,150074,71785,175698,263336,40300,30951,78289,-87638,9349,51.88070032754362,48.580860123214265,48.802849100166874,31.59392400917131,72.58631093917971,18.794069503903298,0
2013-09-03,88691,GOLD - COMMODITY EXCHANGE INC.,388584,151951,73760,177861,270322,43096,28826,78191,-92461,14270,51.842829966381125,47.05260982739211,55.156731938564185,31.54376842450049,70.65887646915425,26.539284814908083,0
2013-09-10,88691,GOLD - COMMODITY EXCHANGE INC.,384164,141506,72782,184972,265196,38503,27003,68724,-80224,11500,48.183802481699374,51.24348145160838,51.297501517801315,26.69863658696364,75.54919693560699,22.17955175018887,0
2013-09-17,88691,GOLD - COMMODITY EXCHANGE INC.,384592,138956,80160,188729,254066,38578,32037,58796,-65337,6541,44.62662837589301,55.82446305893027,45.20015187017661,21.617568784801836,81.49854733064514,14.374527826743893,0
2013-09-24,88691,GOLD - COMMODITY EXCHANGE INC.,378216,140468,73329,183688,255215,35599,31211,67139,-71527,4388,48.09449683854354,53.57063491144162,42.820407604980645,25.887446773665246,79.02481327104373,10.985897758750944,0
2013-10-01,88691,GOLD - COMMODITY EXCHANGE INC.,374151,141541,68494,179659,257787,36060,30979,73047,-78128,5081,50.46050453895018,51.19684014400685,43.84523539629574,28.911112020962985,76.1695039665735,12.59996387342562,0
2013-10-08,88691,GOLD - COMMODITY EXCHANGE INC.,370406,140207,57890,176330,266746,36677,28578,82317,-90416,8099,54.003355097565006,47.01993553339386,48.199496835242,35.768289366331246,70.21959269164813,17.555873031512228,0
2013-10-15,88691,GOLD - COMMODITY EXCHANGE INC.,381727,139663,77730,188890,253714,36017,33126,61933,-64824,2891,46.18221025859994,55.21498902565399,42.12874065172808,24.68098993744901,80.89756374363189,9.003727605629178,0
2013-10-22,88691,GOLD - COMMODITY EXCHANGE INC.,390369,147835,71170,183393,265541,36523,31040,76665,-82148,5483,51.634086221397084,49.61970520011716,45.78840437848006,32.694044057655695,73.66932169515711,13.260094914363599,0
2013-10-29,88691,GOLD - COMMODITY EXCHANGE INC.,387166,153409,53173,174866,281653,36956,30405,100236,-106787,6551,58.821767221989646,42.95290740875929,47.268100723185256,45.51482186565134,63.38897905879309,15.013875888795836,0
2013-11-05,88691,GOLD - COMMODITY EXCHANGE INC.,386796,149031,57895,178714,272614,35399,32635,91136,-93900,2764,55.39883650699697,46.96644450755145,42.80642403901977,40.56513462061463,68.7659333002324,8.79517874443733,0
2013-11-12,88691,GOLD - COMMODITY EXCHANGE INC.,403840,144062,82710,190317,256102,40195,35762,61352,-65785,4433,45.96995040212017,54.489233180940744,45.258815790632255,24.36497144411205,80.49659741896183,11.535872046242016,0
2013-11-19,88691,GOLD - COMMODITY EXCHANGE INC.,397590,140853,92733,190106,241621,37798,34403,48120,-51515,3395,42.50846635127384,57.76400760181225,43.995317236105116,17.167799836823498,86.45059268747575,9.831354582327537,0
2013-11-26,88691,GOLD - COMMODITY EXCHANGE INC.,394432,133414,106859,196011,224247,37961,36280,26555,-28236,1681,37.54637286580078,62.50399575911302,41.914499709123014,6.70201569926062,95.36904132356274,7.8472783368838614,-1
2013-12-03,88691,GOLD - COMMODITY EXCHANGE INC.,386436,134546,111855,190092,212391,37707,38099,22691,-22299,-392,36.71927678470886,63.62519461008058,39.482279302016686,4.1687621481290185,98.33638856407559,4.091272571736745,-1
2013-12-10,88691,GOLD - COMMODITY EXCHANGE INC.,377313,133866,107486,183319,212281,37501,34919,26380,-28962,2582,38.12076399309875,61.40599742846396,44.46147639374304,6.955616609074945,94.58144221788926,11.021408030674193,-1
2013-12-17,88691,GOLD - COMMODITY EXCHANGE INC.,385432,133068,107164,191045,218144,37156,35961,25904,-27099,1195,38.0038065718383,61.807119818079734,42.69708410182737,6.906310033988474,95.44511585052203,8.118769428663308,-1
2013-12-24,88691,GOLD - COMMODITY EXCHANGE INC.,384974,135390,108051,188511,215029,36847,37668,27339,-26518,-821,38.61525004165153,61.93997366297372,40.199984271172426,7.966602630412295,95.77353328547446,3.796762782720549,-1
2013-12-31,88691,GOLD - COMMODITY EXCHANGE INC.,379550,137182,104959,182101,215122,37617,36819,32223,-33021,798,40.75684769925172,59.44740613925361,43.07904528328563,11.575291857543963,92.09763211594661,7.267659984993033,0
2014-01-07,88691,GOLD - COMMODITY EXCHANGE INC.,383021,139244,100357,179334,221218,38246,35249,38887,-41884,2997,43.64584635791887,56.13199009797781,46.823852818314705,16.49918723215605,87.08771176141406,11.981991638975238,0
2014-01-14,88691,GOLD - COMMODITY EXCHANGE INC.,415426,145857,101844,199650,244905,37217,35975,44013,-45255,1242,45.833934286716556,54.878361340326194,44.317898993320114,20.286685384956407,85.18221232385011,8.219530496301855,0
2014-01-21,88691,GOLD - COMMODITY EXCHANGE INC.,410959,146018,99435,200101,246192,36635,37127,46583,-46091,-492,46.94616485501472,54.55296767378908,41.930148338053776,24.833757898567505,82.61188177365234,4.913315083877308,0
2014-01-28,88691,GOLD - COMMODITY EXCHANGE INC.,382739,150158,83817,176630,241609,33449,34811,66341,-64979,-1362,54.65504132245322,47.67495969600826,40.74402836791197,41.17510834684223,70.470411272386,3.0955856445361656,0
2014-02-04,88691,GOLD - COMMODITY EXCHANGE INC.,368279,147754,82815,165354,231136,31747,30904,64939,-65782,843,54.05483773538693,47.40133886515522,44.99127810487554,40.63904311525119,67.38764887701207,9.43422136775611,0
2014-02-11,88691,GOLD - COMMODITY EXCHANGE INC.,376973,156786,85585,162156,234810,35367,33914,71201,-72654,1453,56.36000672025791,45.020023943695406,46.141381299896345,45.89888537038126,62.592884603308605,13.038713212777617,0
2014-02-18,88691,GOLD - COMMODITY EXCHANGE INC.,390535,164478,79847,159449,251200,38978,31858,84631,-91751,7120,60.8918780575248,39.13605995599381,55.45843837323213,57.17957548318816,49.268435631405985,32.1525524730186,0
2014-02-25,88691,GOLD - COMMODITY EXCHANGE INC.,387503,169870,60406,155969,272632,39785,32586,109464,-116663,7199,67.59328211255152,33.06504228132903,55.57381587182869,78.03835266645947,31.886717414511278,32.41408991591075,0
2014-03-04,88691,GOLD - COMMODITY EXCHANGE INC.,393266,171404,56238,157838,278987,37171,31188,115166,-121149,5983,68.91060961104691,32.09939914688752,53.28580351366445,82.82781618270855,28.756724321986006,28.388399655697544,0
2014-03-11,88691,GOLD - COMMODITY EXCHANGE INC.,415340,170482,51592,163920,289287,40337,33860,118890,-125367,6477,69.77477214874963,31.177422805606483,54.11234016363652,85.95583479626721,25.813721454337408,30.903700674708652,0
2014-03-18,88691,GOLD - COMMODITY EXCHANGE INC.,420626,183324,46510,164293,310227,40310,31190,136814,-145934,9120,73.58111312667347,27.091378808794346,58.35759649341252,100.0,8.992914108669458,40.9238617701527,1
2014-03-25,88691,GOLD - COMMODITY EXCHANGE INC.,398264,169083,51766,159979,287600,38841,28537,117317,-127621,10304,64.12176678184792,35.230984262241634,60.13677554142245,83.78722236543403,14.431844152159693,47.701128167190674,1
2014-04-01,88691,GOLD - COMMODITY EXCHANGE INC.,363451,158152,58007,143575,257604,40228,26344,100145,-114029,13884,57.152776220731376,40.53712680819562,65.00534717598578,69.50780411951072,25.143230911082565,60.94322174958388,0
2014-04-08,88691,GOLD - COMMODITY EXCHANGE INC.,365400,149693,61094,151954,253697,39572,26428,88599,-101743,13144,52.983146417481855,44.92896829271057,63.284817962376295,59.90669981789002,34.82540408060334,93.3222630767406,0
2014-04-15,88691,GOLD - COMMODITY EXCHANGE INC.,369577,147432,68140,157917,245522,38330,30017,79292,-87605,8313,49.82747421564082,49.54693181691662,53.3562180820509,52.16744139634283,45.967074621925555,64.67204364844028,0
2014-04-22,88691,GOLD - COMMODITY EXCHANGE INC.,372593,146880,65047,162799,253325,38862,30169,81833,-90526,8693,50.69097002119206,48.63943713404884,53.96797626173378,54.280416108833585,43.665135192642616,66.92563159767525,0
2014-04-29,88691,GOLD - COMMODITY EXCHANGE INC.,378092,147769,62542,162815,259986,39273,27329,85227,-97171,11944,51.88219002159728,46.55061777597885,58.93071310914429,57.10270504003925,38.4284397090462,86.2056695528407,0
2014-05-06,88691,GOLD - COMMODITY EXCHANGE INC.,404700,160982,63026,167794,278265,39976,27461,97956,-110471,12515,56.159835823571946,42.60666901040458,59.75147090056301,67.68753586069833,27.947168086498074,89.5919819712964,0
2014-05-13,88691,GOLD - COMMODITY EXCHANGE INC.,397029,157176,65542,164941,267262,41045,30358,91634,-102321,10687,53.61068678485012,45.645668489387276,55.89993523864544,62.43046142844075,34.36990220106704,78.75103783655557,0
2014-05-20,88691,GOLD - COMMODITY EXCHANGE INC.,399371,157398,60907,164289,270299,39492,29973,96491,-106010,9519,55.28977885839987,44.49715224515516,53.525829468775974,66.46931155774716,31.462728440497113,71.82422013995968,0
2014-05-27,88691,GOLD - COMMODITY EXCHANGE INC.,397695,155615,82224,162078,240716,44390,39143,73391,-78638,5247,46.642710226584306,53.7883482442829,45.85490598528672,47.260450535103985,53.03365827902249,46.489147194876054,0
2014-06-03,88691,GOLD - COMMODITY EXCHANGE INC.,382141,157332,98181,159545,222989,36858,32565,59151,-63444,4293,42.25548585691745,57.99210474207956,44.32714362653933,35.419143999933475,65.00752602586431,40.83145534337564,0
2014-06-10,88691,GOLD - COMMODITY EXCHANGE INC.,378689,159567,98440,156553,219703,36421,34398,61127,-63150,2023,43.055903056274445,58.07158411024075,40.84038420445482,37.06229159217343,65.23921729331012,27.369232593998337,0
2014-06-17,88691,GOLD - COMMODITY EXCHANGE INC.,379843,162052,83757,157023,235348,34637,34607,78295,-78325,30,49.593387129596984,52.54541279285776,38.01320796205417,51.33838362839585,53.28032279164335,15.549756849721266,0
2014-06-24,88691,GOLD - COMMODITY EXCHANGE INC.,392388,183433,62574,142864,274471,41132,30384,120859,-131607,10748,61.41939952541083,38.64116768965143,55.75269405352526,86.73258105557264,11.290614927537373,79.11279800735382,1
2014-07-01,88691,GOLD - COMMODITY EXCHANGE INC.,401813,201287,55262,135444,295899,43091,28661,146025,-160455,14430,66.43370374096028,33.47618942850403,59.98890012123243,100.0,0.0,100.0,1
2014-07-08,88691,GOLD - COMMODITY EXCHANGE INC.,410992,203464,53443,135998,302001,44290,28308,150021,-166003,15982,67.163488318565,32.57441016770625,61.65533302087409,100.0,0.0,100.0,1
2014-07-15,88691,GOLD - COMMODITY EXCHANGE INC.,408368,199950,57492,138542,295448,41314,26866,142458,-156906,14448,64.31347720769351,35.63604489524633,59.03800969787436,94.06031571507107,6.330373545621555,91.74114353397222,1
2014-07-22,88691,GOLD - COMMODITY EXCHANGE INC.,405617,197835,51689,134809,295000,41487,27442,146146,-160191,14045,65.09138377495903,35.01768975642533,58.337364894351445,96.95672661588,4.044424650670823,89.57144395391407,1
2014-07-29,88691,GOLD - COMMODITY EXCHANGE INC.,374467,188980,49827,126297,275229,37571,27792,139153,-148932,9779,62.31748614480099,38.92908778585289,51.38541611867495,91.46469802874421,11.879279630351277,64.23547047970479,1
2014-08-05,88691,GOLD - COMMODITY EXCHANGE INC.,360342,176386,54923,123492,255134,37580,27401,121463,-131642,10179,55.835256283211045,44.457983125208514,51.96345275176632,77.57166417969057,23.91095585369927,66.54174354243543,0
